"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	195	1437452	13.6
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease with late onset"	"G30.1"	25	1467064	1.7
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	267	1467064	18.2
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease with late onset"	"G30.1"	19	1492710	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	315	1492710	21.1
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease with late onset"	"G30.1"	15	1525196	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	328	1525196	21.5
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease with late onset"	"G30.1"	21	1569392	1.3
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	364	1569392	23.2
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease with late onset"	"G30.1"	24	1604241	1.5
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	414	1604241	25.8
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease with late onset"	"G30.1"	10	1623857	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	422	1623857	26.0
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease with late onset"	"G30.1"	13	1638748	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	447	1638748	27.3
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	466	1642085	28.4
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	501	1641174	30.5
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	552	1665584	33.1
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease with late onset"	"G30.1"	10	1684408	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	502	1684408	29.8
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease with late onset"	"G30.1"	12	1707668	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	476	1707668	27.9
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease with late onset"	"G30.1"	10	1732732	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	505	1732732	29.1
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease with late onset"	"G30.1"	13	1759847	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	577	1759847	32.8
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease with late onset"	"G30.1"	13	1788023	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	584	1788023	32.7
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	590	1811136	32.6
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	574	1847327	31.1
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease with late onset"	"G30.1"	11	1872902	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	575	1872902	30.7
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease with late onset"	"G30.1"	12	1901822	Unreliable
	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	587	1901822	30.9
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	11	177541	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	16	194878	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	12	199797	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	12	200414	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	10	200970	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	17	202564	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	19	203394	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	25	202477	12.3
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	25	202104	12.4
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	12	201889	Unreliable
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	24	201176	11.9
	"California"	"06"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	34	205228	16.6
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	39	1634050	2.4
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	53	1666390	3.2
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	59	1746662	3.4
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	70	1804134	3.9
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	86	1859543	4.6
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	114	1909553	6.0
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	139	1960332	7.1
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	183	2009853	9.1
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	169	2061168	8.2
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	260	2118258	12.3
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	259	2170606	11.9
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	337	2209241	15.3
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	340	2251374	15.1
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	420	2319251	18.1
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	409	2368575	17.3
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	469	2446329	19.2
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	579	2510582	23.1
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	695	2543609	27.3
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	15	2614541	Unreliable
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	715	2614541	27.3
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2018"	"2018"	"Alzheimer disease with late onset"	"G30.1"	22	2640928	0.8
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	771	2640928	29.2
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2019"	"2019"	"Alzheimer disease with late onset"	"G30.1"	22	2655324	0.8
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	862	2655324	32.5
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	"Alzheimer disease with late onset"	"G30.1"	18	2697785	Unreliable
	"California"	"06"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	1021	2697785	37.8
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	94	962613	9.8
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	102	964607	10.6
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	127	968113	13.1
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	143	969294	14.8
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	158	970986	16.3
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	197	970972	20.3
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	222	967957	22.9
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	180	965931	18.6
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	199	964700	20.6
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	276	967898	28.5
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	243	975666	24.9
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	253	982771	25.7
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	319	990126	32.2
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	291	997280	29.2
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	340	998741	34.0
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	318	1006156	31.6
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	472	1009319	46.8
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	432	1008322	42.8
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	500	1007938	49.6
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	467	1006369	46.4
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	500	1003525	49.8
	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	590	1004074	58.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease with late onset"	"G30.1"	34	8154293	0.4
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	1781	8154293	21.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease with late onset"	"G30.1"	19	8232522	Unreliable
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	1745	8232522	21.2
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease with late onset"	"G30.1"	29	8317351	0.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	1883	8317351	22.6
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease with late onset"	"G30.1"	18	8362949	Unreliable
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	2075	8362949	24.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease with late onset"	"G30.1"	31	8410239	0.4
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	2467	8410239	29.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease with late onset"	"G30.1"	46	8429872	0.5
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	2669	8429872	31.7
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease with late onset"	"G30.1"	34	8424349	0.4
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	3003	8424349	35.6
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease with late onset"	"G30.1"	29	8408511	0.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	3012	8408511	35.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease with late onset"	"G30.1"	23	8406740	0.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	3264	8406740	38.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease with late onset"	"G30.1"	23	8448294	0.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	3776	8448294	44.7
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease with late onset"	"G30.1"	22	8496414	0.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	3647	8496414	42.9
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease with late onset"	"G30.1"	24	8533469	0.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	3841	8533469	45.0
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease with late onset"	"G30.1"	20	8612207	0.2
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	4188	8612207	48.6
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease with late onset"	"G30.1"	31	8663924	0.4
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	4100	8663924	47.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease with late onset"	"G30.1"	33	8714612	0.4
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	4061	8714612	46.6
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease with late onset"	"G30.1"	27	8804594	0.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	4321	8804594	49.1
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease with late onset"	"G30.1"	22	8846154	0.2
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	5213	8846154	58.9
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease with late onset"	"G30.1"	55	8837577	0.6
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	5283	8837577	59.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	71	8840428	0.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	5483	8840428	62.0
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease with early onset"	"G30.0"	16	8802257	Unreliable
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease with late onset"	"G30.1"	112	8802257	1.3
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	5639	8802257	64.1
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease with late onset"	"G30.1"	144	8760331	1.6
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	5587	8760331	63.8
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease with early onset"	"G30.0"	12	8641924	Unreliable
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease with late onset"	"G30.1"	151	8641924	1.7
	"California"	"06"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	6173	8641924	71.4
	"California"	"06"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	10	200001	Unreliable
	"California"	"06"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	10	206221	Unreliable
	"California"	"06"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	11	207129	Unreliable
	"California"	"06"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	11	207107	Unreliable
	"California"	"06"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	14	206218	Unreliable
	"California"	"06"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	"Alzheimer disease, unspecified"	"G30.9"	14	205101	Unreliable
	"California"	"06"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020 "	"2020"	"Alzheimer disease, unspecified"	"G30.9"	22	209020	10.5
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	"Alzheimer disease, unspecified"	"G30.9"	37	1523837	2.4
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	"Alzheimer disease, unspecified"	"G30.9"	29	1557007	1.9
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	"Alzheimer disease, unspecified"	"G30.9"	38	1629613	2.3
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	"Alzheimer disease, unspecified"	"G30.9"	32	1676618	1.9
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	"Alzheimer disease, unspecified"	"G30.9"	50	1720534	2.9
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	"Alzheimer disease, unspecified"	"G30.9"	74	1761264	4.2
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	"Alzheimer disease, unspecified"	"G30.9"	73	1802720	4.0
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	"Alzheimer disease, unspecified"	"G30.9"	100	1842315	5.4
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	"Alzheimer disease, unspecified"	"G30.9"	100	1884070	5.3
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	"Alzheimer disease, unspecified"	"G30.9"	135	1930805	7.0
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	"Alzheimer disease, unspecified"	"G30.9"	131	1973228	6.6
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	"Alzheimer disease, unspecified"	"G30.9"	158	2005530	7.9
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	"Alzheimer disease, unspecified"	"G30.9"	183	2043734	9.0
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	"Alzheimer disease, unspecified"	"G30.9"	204	2104463	9.7
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	"Alzheimer disease, unspecified"	"G30.9"	182	2147971	8.5
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	"Alzheimer disease, unspecified"	"G30.9"	217	2218201	9.8
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	"Alzheimer disease, unspecified"	"G30.9"	273	2277641	12.0
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	286	2311901	12.4
	"California"	"06"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	10	2376924	Unreliable
